时序变量转换_Y,时序变量转换_X1,时序变量转换_X2,时序变量转换_X3,时序变量转换_X4,时序变量转换_X5,Date,Value
51415.92,58085.8,57411.17,54204.96,54477.46,52508.23,3/21/21,58085.8
55074.47,57411.17,54204.96,54477.46,52508.23,51415.92,3/22/21,57411.17
55863.93,54204.96,54477.46,52508.23,51415.92,55074.47,3/23/21,54204.96
55783.71,54477.46,52508.23,51415.92,55074.47,55863.93,3/24/21,54477.46
57627.67,52508.23,51415.92,55074.47,55863.93,55783.71,3/25/21,52508.23
58730.13,51415.92,55074.47,55863.93,55783.71,57627.67,3/26/21,51415.92
58735.25,55074.47,55863.93,55783.71,57627.67,58730.13,3/27/21,55074.47
58736.92,55863.93,55783.71,57627.67,58730.13,58735.25,3/28/21,55863.93
59031.32,55783.71,57627.67,58730.13,58735.25,58736.92,3/29/21,55783.71
57076.49,57627.67,58730.13,58735.25,58736.92,59031.32,3/30/21,57627.67
58206.55,58730.13,58735.25,58736.92,59031.32,57076.49,3/31/21,58730.13
59054.1,58735.25,58736.92,59031.32,57076.49,58206.55,4/1/21,58735.25
58020.46,58736.92,59031.32,57076.49,58206.55,59054.1,4/2/21,58736.92
55947.27,59031.32,57076.49,58206.55,59054.1,58020.46,4/3/21,59031.32
58048.59,57076.49,58206.55,59054.1,58020.46,55947.27,4/4/21,57076.49
58102.58,58206.55,59054.1,58020.46,55947.27,58048.59,4/5/21,58206.55
59774.0,59054.1,58020.46,55947.27,58048.59,58102.58,4/6/21,59054.1
59964.87,58020.46,55947.27,58048.59,58102.58,59774.0,4/7/21,58020.46
59834.74,55947.27,58048.59,58102.58,59774.0,59964.87,4/8/21,55947.27
63554.44,58048.59,58102.58,59774.0,59964.87,59834.74,4/9/21,58048.59
62969.12,58102.58,59774.0,59964.87,59834.74,63554.44,4/10/21,58102.58
63252.63,59774.0,59964.87,59834.74,63554.44,62969.12,4/11/21,59774.0
61455.98,59964.87,59834.74,63554.44,62969.12,63252.63,4/12/21,59964.87
60087.09,59834.74,63554.44,62969.12,63252.63,61455.98,4/13/21,59834.74
56251.48,63554.44,62969.12,63252.63,61455.98,60087.09,4/14/21,63554.44
55703.14,62969.12,63252.63,61455.98,60087.09,56251.48,4/15/21,62969.12
56507.91,63252.63,61455.98,60087.09,56251.48,55703.14,4/16/21,63252.63
53808.8,61455.98,60087.09,56251.48,55703.14,56507.91,4/17/21,61455.98
51731.71,60087.09,56251.48,55703.14,56507.91,53808.8,4/18/21,60087.09
51153.13,56251.48,55703.14,56507.91,53808.8,51731.71,4/19/21,56251.48
50110.53,55703.14,56507.91,53808.8,51731.71,51153.13,4/20/21,55703.14
49075.58,56507.91,53808.8,51731.71,51153.13,50110.53,4/21/21,56507.91
54056.64,53808.8,51731.71,51153.13,50110.53,49075.58,4/22/21,53808.8
55071.46,51731.71,51153.13,50110.53,49075.58,54056.64,4/23/21,51731.71
54884.1,51153.13,50110.53,49075.58,54056.64,55071.46,4/24/21,51153.13
53584.15,50110.53,49075.58,54056.64,55071.46,54884.1,4/25/21,50110.53
57796.62,49075.58,54056.64,55071.46,54884.1,53584.15,4/26/21,49075.58
57857.5,54056.64,55071.46,54884.1,53584.15,57796.62,4/27/21,54056.64
56610.46,55071.46,54884.1,53584.15,57796.62,57857.5,4/28/21,55071.46
57213.33,54884.1,53584.15,57796.62,57857.5,56610.46,4/29/21,54884.1
53241.72,53584.15,57796.62,57857.5,56610.46,57213.33,4/30/21,53584.15
57473.23,57796.62,57857.5,56610.46,57213.33,53241.72,5/1/21,57796.62
56428.16,57857.5,56610.46,57213.33,53241.72,57473.23,5/2/21,57857.5
57380.27,56610.46,57213.33,53241.72,57473.23,56428.16,5/3/21,56610.46
58928.81,57213.33,53241.72,57473.23,56428.16,57380.27,5/4/21,57213.33
58280.73,53241.72,57473.23,56428.16,57380.27,58928.81,5/5/21,53241.72
55883.5,57473.23,56428.16,57380.27,58928.81,58280.73,5/6/21,57473.23
56750.0,56428.16,57380.27,58928.81,58280.73,55883.5,5/7/21,56428.16
49007.09,57380.27,58928.81,58280.73,55883.5,56750.0,5/8/21,57380.27
49702.27,58928.81,58280.73,55883.5,56750.0,49007.09,5/9/21,58928.81
49922.52,58280.73,55883.5,56750.0,49007.09,49702.27,5/10/21,58280.73
46736.58,55883.5,56750.0,49007.09,49702.27,49922.52,5/11/21,55883.5
46441.64,56750.0,49007.09,49702.27,49922.52,46736.58,5/12/21,56750.0
43596.24,49007.09,49702.27,49922.52,46736.58,46441.64,5/13/21,49007.09
42912.19,49702.27,49922.52,46736.58,46441.64,43596.24,5/14/21,49702.27
36964.27,49922.52,46736.58,46441.64,43596.24,42912.19,5/15/21,49922.52
40784.32,46736.58,46441.64,43596.24,42912.19,36964.27,5/16/21,46736.58
37280.35,46441.64,43596.24,42912.19,36964.27,40784.32,5/17/21,46441.64
37528.3,43596.24,42912.19,36964.27,40784.32,37280.35,5/18/21,43596.24
34754.54,42912.19,36964.27,40784.32,37280.35,37528.3,5/19/21,42912.19
38728.59,36964.27,40784.32,37280.35,37528.3,34754.54,5/20/21,36964.27
38410.5,40784.32,37280.35,37528.3,34754.54,38728.59,5/21/21,40784.32
39266.04,37280.35,37528.3,34754.54,38728.59,38410.5,5/22/21,37280.35
38445.29,37528.3,34754.54,38728.59,38410.5,39266.04,5/23/21,37528.3
35689.62,34754.54,38728.59,38410.5,39266.04,38445.29,5/24/21,34754.54
34647.67,38728.59,38410.5,39266.04,38445.29,35689.62,5/25/21,38728.59
35684.59,38410.5,39266.04,38445.29,35689.62,34647.67,5/26/21,38410.5
37310.54,39266.04,38445.29,35689.62,34647.67,35684.59,5/27/21,39266.04
36662.64,38445.29,35689.62,34647.67,35684.59,37310.54,5/28/21,38445.29
37585.24,35689.62,34647.67,35684.59,37310.54,36662.64,5/29/21,35689.62
39188.59,34647.67,35684.59,37310.54,36662.64,37585.24,5/30/21,34647.67
36885.51,35684.59,37310.54,36662.64,37585.24,39188.59,5/31/21,35684.59
35530.38,37310.54,36662.64,37585.24,39188.59,36885.51,6/1/21,37310.54
35816.17,36662.64,37585.24,39188.59,36885.51,35530.38,6/2/21,36662.64
33514.87,37585.24,39188.59,36885.51,35530.38,35816.17,6/3/21,37585.24
33450.19,39188.59,36885.51,35530.38,35816.17,33514.87,6/4/21,39188.59
37338.36,36885.51,35530.38,35816.17,33514.87,33450.19,6/5/21,36885.51
36704.57,35530.38,35816.17,33514.87,33450.19,37338.36,6/6/21,35530.38
37313.18,35816.17,33514.87,33450.19,37338.36,36704.57,6/7/21,35816.17
35494.9,33514.87,33450.19,37338.36,36704.57,37313.18,6/8/21,33514.87
39066.82,33450.19,37338.36,36704.57,37313.18,35494.9,6/9/21,33450.19
40525.8,37338.36,36704.57,37313.18,35494.9,39066.82,6/10/21,37338.36
40188.56,36704.57,37313.18,35494.9,39066.82,40525.8,6/11/21,36704.57
38324.87,37313.18,35494.9,39066.82,40525.8,40188.56,6/12/21,37313.18
38068.04,35494.9,39066.82,40525.8,40188.56,38324.87,6/13/21,35494.9
35729.82,39066.82,40525.8,40188.56,38324.87,38068.04,6/14/21,39066.82
35524.17,40525.8,40188.56,38324.87,38068.04,35729.82,6/15/21,40525.8
35592.35,40188.56,38324.87,38068.04,35729.82,35524.17,6/16/21,40188.56
31686.55,38324.87,38068.04,35729.82,35524.17,35592.35,6/17/21,38324.87
32447.59,38068.04,35729.82,35524.17,35592.35,31686.55,6/18/21,38068.04
33674.66,35729.82,35524.17,35592.35,31686.55,32447.59,6/19/21,35729.82
34639.38,35524.17,35592.35,31686.55,32447.59,33674.66,6/20/21,35524.17
31640.58,35592.35,31686.55,32447.59,33674.66,34639.38,6/21/21,35592.35
32160.91,31686.55,32447.59,33674.66,34639.38,31640.58,6/22/21,31686.55
34644.45,32447.59,33674.66,34639.38,31640.58,32160.91,6/23/21,32447.59
34456.67,33674.66,34639.38,31640.58,32160.91,34644.45,6/24/21,33674.66
35847.7,34639.38,31640.58,32160.91,34644.45,34456.67,6/25/21,34639.38
35047.36,31640.58,32160.91,34644.45,34456.67,35847.7,6/26/21,31640.58
33536.88,32160.91,34644.45,34456.67,35847.7,35047.36,6/27/21,32160.91
33856.86,34644.45,34456.67,35847.7,35047.36,33536.88,6/28/21,34644.45
34688.98,34456.67,35847.7,35047.36,33536.88,33856.86,6/29/21,34456.67
35309.3,35847.7,35047.36,33536.88,33856.86,34688.98,6/30/21,35847.7
33747.97,35047.36,33536.88,33856.86,34688.98,35309.3,7/1/21,35047.36
34211.01,33536.88,33856.86,34688.98,35309.3,33747.97,7/2/21,33536.88
33839.04,33856.86,34688.98,35309.3,33747.97,34211.01,7/3/21,33856.86
32877.41,34688.98,35309.3,33747.97,34211.01,33839.04,7/4/21,34688.98
33818.52,35309.3,33747.97,34211.01,33839.04,32877.41,7/5/21,35309.3
33515.57,33747.97,34211.01,33839.04,32877.41,33818.52,7/6/21,33747.97
34227.64,34211.01,33839.04,32877.41,33818.52,33515.57,7/7/21,34211.01
33158.25,33839.04,32877.41,33818.52,33515.57,34227.64,7/8/21,33839.04
32686.56,32877.41,33818.52,33515.57,34227.64,33158.25,7/9/21,32877.41
32814.61,33818.52,33515.57,34227.64,33158.25,32686.56,7/10/21,33818.52
31738.59,33515.57,34227.64,33158.25,32686.56,32814.61,7/11/21,33515.57
31421.25,34227.64,33158.25,32686.56,32814.61,31738.59,7/12/21,34227.64
31520.66,33158.25,32686.56,32814.61,31738.59,31421.25,7/13/21,33158.25
31783.49,32686.56,32814.61,31738.59,31421.25,31520.66,7/14/21,32686.56
30815.94,32814.61,31738.59,31421.25,31520.66,31783.49,7/15/21,32814.61
29790.24,31738.59,31421.25,31520.66,31783.49,30815.94,7/16/21,31738.59
32118.06,31421.25,31520.66,31783.49,30815.94,29790.24,7/17/21,31421.25
32297.89,31520.66,31783.49,30815.94,29790.24,32118.06,7/18/21,31520.66
33581.63,31783.49,30815.94,29790.24,32118.06,32297.89,7/19/21,31783.49
34279.34,30815.94,29790.24,32118.06,32297.89,33581.63,7/20/21,30815.94
35365.2,29790.24,32118.06,32297.89,33581.63,34279.34,7/21/21,29790.24
37318.14,32118.06,32297.89,33581.63,34279.34,35365.2,7/22/21,32118.06
39405.95,32297.89,33581.63,34279.34,35365.2,37318.14,7/23/21,32297.89
40002.53,33581.63,34279.34,35365.2,37318.14,39405.95,7/24/21,33581.63
40005.93,34279.34,35365.2,37318.14,39405.95,40002.53,7/25/21,34279.34
42214.15,35365.2,37318.14,39405.95,40002.53,40005.93,7/26/21,35365.2
41659.06,37318.14,39405.95,40002.53,40005.93,42214.15,7/27/21,37318.14
40000.46,39405.95,40002.53,40005.93,42214.15,41659.06,7/28/21,39405.95
39193.94,40002.53,40005.93,42214.15,41659.06,40000.46,7/29/21,40002.53
38138.0,40005.93,42214.15,41659.06,40000.46,39193.94,7/30/21,40005.93
39750.14,42214.15,41659.06,40000.46,39193.94,38138.0,7/31/21,42214.15
40882.0,41659.06,40000.46,39193.94,38138.0,39750.14,8/1/21,41659.06
42825.95,40000.46,39193.94,38138.0,39750.14,40882.0,8/2/21,40000.46
44634.13,39193.94,38138.0,39750.14,40882.0,42825.95,8/3/21,39193.94
43816.14,38138.0,39750.14,40882.0,42825.95,44634.13,8/4/21,38138.0
46333.46,39750.14,40882.0,42825.95,44634.13,43816.14,8/5/21,39750.14
45608.37,40882.0,42825.95,44634.13,43816.14,46333.46,8/6/21,40882.0
45611.46,42825.95,44634.13,43816.14,46333.46,45608.37,8/7/21,42825.95
44417.78,44634.13,43816.14,46333.46,45608.37,45611.46,8/8/21,44634.13
47833.98,43816.14,46333.46,45608.37,45611.46,44417.78,8/9/21,43816.14
47112.19,46333.46,45608.37,45611.46,44417.78,47833.98,8/10/21,46333.46
47056.41,45608.37,45611.46,44417.78,47833.98,47112.19,8/11/21,45608.37
45982.55,45611.46,44417.78,47833.98,47112.19,47056.41,8/12/21,45611.46
44648.57,44417.78,47833.98,47112.19,47056.41,45982.55,8/13/21,44417.78
44777.86,47833.98,47112.19,47056.41,45982.55,44648.57,8/14/21,47833.98
46734.65,47112.19,47056.41,45982.55,44648.57,44777.86,8/15/21,47112.19
49327.75,47056.41,45982.55,44648.57,44777.86,46734.65,8/16/21,47056.41
48932.02,45982.55,44648.57,44777.86,46734.65,49327.75,8/17/21,45982.55
49335.68,44648.57,44777.86,46734.65,49327.75,48932.02,8/18/21,44648.57
49523.5,44777.86,46734.65,49327.75,48932.02,49335.68,8/19/21,44777.86
47744.58,46734.65,49327.75,48932.02,49335.68,49523.5,8/20/21,46734.65
48972.09,49327.75,48932.02,49335.68,49523.5,47744.58,8/21/21,49327.75
46962.8,48932.02,49335.68,49523.5,47744.58,48972.09,8/22/21,48932.02
49056.86,49335.68,49523.5,47744.58,48972.09,46962.8,8/23/21,49335.68
48897.65,49523.5,47744.58,48972.09,46962.8,49056.86,8/24/21,49523.5
48806.78,47744.58,48972.09,46962.8,49056.86,48897.65,8/25/21,47744.58
47074.77,48972.09,46962.8,49056.86,48897.65,48806.78,8/26/21,48972.09
47155.87,46962.8,49056.86,48897.65,48806.78,47074.77,8/27/21,46962.8
48862.76,49056.86,48897.65,48806.78,47074.77,47155.87,8/28/21,49056.86
49329.01,48897.65,48806.78,47074.77,47155.87,48862.76,8/29/21,48897.65
50035.33,48806.78,47074.77,47155.87,48862.76,49329.01,8/30/21,48806.78
49947.38,47074.77,47155.87,48862.76,49329.01,50035.33,8/31/21,47074.77
51769.06,47155.87,48862.76,49329.01,50035.33,49947.38,9/1/21,47155.87
52677.4,48862.76,49329.01,50035.33,49947.38,51769.06,9/2/21,48862.76
46809.17,49329.01,50035.33,49947.38,51769.06,52677.4,9/3/21,49329.01
46078.38,50035.33,49947.38,51769.06,52677.4,46809.17,9/4/21,50035.33
46368.69,49947.38,51769.06,52677.4,46809.17,46078.38,9/5/21,49947.38
,,,,,,9/6/21,51769.06
,,,,,,9/7/21,52677.4
,,,,,,9/8/21,46809.17
,,,,,,9/9/21,46078.38
,,,,,,9/10/21,46368.69
